time,connect,request 
0,10.819,265.47 
10,10.819,265.47 
20,10.819,265.47 
30,10.819,275.691 
40,10.819,275.691 
50,10.819,275.691 
60,10.819,275.691 
70,10.819,275.691 
80,10.819,275.691 
90,10.819,275.691 
100,10.819,275.691 
110,10.819,483.302 
120,10.819,773.529 
130,10.819,773.529 
140,10.819,773.529 
150,15.765,2335.422 
160,29.814,3109.046 
170,29.814,3716.967 
180,29.814,3716.967 
190,29.814,3716.967 
200,29.814,3720.513 
210,29.814,3720.513 
220,29.814,3720.513 
230,29.814,3720.513 
240,29.814,3720.513 
242,29.814,3720.513 
