time,cpu@tsung_controller@ip-172-31-45-17 
0,1.6618216869673221 
10,1.6618216869673221 
20,1.6618216869673221 
30,1.6618216869673221 
40,1.6618216869673221 
50,1.6618216869673221 
60,1.6618216869673221 
70,1.6618216869673221 
80,1.6618216869673221 
90,1.6618216869673221 
100,1.996007984031936 
110,2.3952095808383236 
120,2.3952095808383236 
130,4.0439340988517225 
140,4.922923918448533 
150,4.922923918448533 
160,5.271084337349398 
170,6.836327345309382 
180,8.266533066132265 
190,11.907164480322905 
200,13.609172482552342 
210,13.609172482552342 
220,20.66365007541478 
230,21.32725430597771 
240,21.70818505338078 
242,21.70818505338078 
