time,users_count,finish_users_count 
0,0.9,0.6 
10,1.9,1.6 
20,0.2,0.8 
30,1.5,0.5 
40,1.5,1.8 
50,3,2.7 
60,2.8,3.3 
70,4.4,3.9 
80,4.6,4.3 
90,7.4,6.6 
100,8.1,9.3 
110,8.7,7.7 
120,13.6,12.2 
130,16.7,15.6 
140,16.4,17 
150,24.9,13.6 
160,33.2,10.7 
170,32.1,26.6 
180,58.6,49.2 
190,62.3,64.8 
200,61.7,61.4 
210,110.5,97.1 
220,121.6,125.2 
230,125.4,123.4 
240,26.3,88.4 
242,0,0 
