time,session 
0,2607.5255 
10,2645.123 
20,2722.7867499999993 
30,2315.5128 
40,2577.823111111111 
50,2462.535 
60,2378.7798484848477 
70,2229.516487179489 
80,2188.9360930232565 
90,2219.0677575757577 
100,2344.46752688172 
110,2323.9824935064926 
120,2534.632040983605 
130,2449.117064102563 
140,2413.5635294117656 
150,3556.7308235294113 
160,7724.450420560749 
170,12129.995530075184 
180,10857.34669918699 
190,8147.6103348765655 
200,8090.739206840398 
210,6447.15086096807 
220,5171.890447284347 
230,5128.747731766614 
240,6435.858194570131 
242,0 
