time,session 
0,49.583 
10,49.583 
20,49.583 
30,49.583 
40,49.583 
50,49.583 
60,49.925 
70,54.126 
80,54.126 
90,54.126 
100,69.269 
110,69.269 
120,69.269 
130,69.269 
140,69.269 
150,70.037 
160,78.032 
170,78.032 
180,125.623 
190,149.056 
200,242.997 
210,1439.686 
220,2342.401 
230,2342.401 
240,2342.401 
250,2342.401 
260,2342.401 
270,2342.401 
280,2342.401 
290,2342.401 
300,2342.401 
