time,cpu@tsung_controller@ip-172-31-58-109 
0,0.5356847331402564 
10,0.5356847331402564 
20,0.5356847331402564 
30,1.2431626056688214 
40,1.2431626056688214 
50,1.2431626056688214 
60,1.2431626056688214 
70,1.2431626056688214 
80,1.2431626056688214 
90,1.2431626056688214 
100,1.2431626056688214 
110,1.2431626056688214 
120,1.2431626056688214 
130,1.2431626056688214 
140,1.2431626056688214 
150,1.2431626056688214 
160,1.900950475237619 
170,1.900950475237619 
180,1.998001998001998 
190,2.706766917293233 
200,3.763171098845961 
210,3.763171098845961 
220,6.5283400809716605 
230,8.0 
240,8.190091001011123 
250,11.431513903192585 
260,11.431513903192585 
270,11.431513903192585 
280,17.256162915326904 
290,19.415900486749592 
300,19.415900486749592 
