time,users_count,finish_users_count 
0,0.6,0.6 
10,1.3,1.3 
20,0.5,0.5 
30,1.6,1.6 
40,1,1 
50,2.3,2.3 
60,2.8,2.8 
70,3.3,3.3 
80,4.8,4.8 
90,6.1,6.1 
100,9.1,9.1 
110,10.1,10.1 
120,9.1,9.1 
130,14.3,14.3 
140,16.6,16.6 
150,28.7,28.6 
160,30.7,30.8 
170,32,32 
180,49.6,49.4 
190,66.7,66.4 
200,63.8,64.1 
210,103.9,87.6 
220,124,123.1 
230,118.7,118.4 
240,198.4,196.8 
250,240,240 
260,244.9,244.8 
270,402.9,403 
280,499.5,499.4 
290,514.5,514.5 
300,182,201.4 
