time,session 
0,0.6 
10,1.3 
20,0.5 
30,1.6 
40,1 
50,2.3 
60,2.8 
70,3.3 
80,4.8 
90,6.1 
100,9.1 
110,10.1 
120,9.1 
130,14.3 
140,16.6 
150,28.6 
160,30.8 
170,32 
180,49.4 
190,66.4 
200,64.1 
210,87.6 
220,123.1 
230,118.4 
240,196.8 
250,240 
260,244.8 
270,403 
280,499.4 
290,514.5 
300,201.4 
