time,page 
0,24.74866666666667 
10,24.476416666666665 
20,27.21783333333333 
30,24.0776875 
40,23.848444444444443 
50,23.98286363636364 
60,26.512185185185185 
70,23.222749999999998 
80,25.822617021276596 
90,24.990901639344262 
100,24.988977528089894 
110,24.4480294117647 
120,25.40997777777778 
130,24.922342857142866 
140,24.756236686390537 
150,28.444035842293914 
160,29.320743589743568 
170,27.265499999999996 
180,35.796275303643704 
190,40.7763864661655 
200,40.307877551020376 
210,555.0272262857146 
220,1485.7080688259118 
230,1588.5597059814625 
240,971.9839678474117 
250,792.6442545304776 
260,801.7482380363033 
270,482.8678126107867 
280,393.22340004006514 
290,374.19583675048165 
300,509.5178878292462 
