time,cpu@tsung_controller@ip-172-31-58-109 
0,0.5356847331402564 
10,0.14992503748125938 
20,0.15 
30,1.2431626056688214 
40,0.2 
50,0.05002501250625312 
60,0.29985007496251875 
70,0.3 
80,0.44932601098352476 
90,0.24987506246876562 
100,0.5 
110,0.6993006993006993 
120,0.5002501250625313 
130,0.5508262393590386 
140,1.1465603190428715 
150,0.8521303258145364 
160,1.900950475237619 
170,1.5022533800701052 
180,1.998001998001998 
190,2.706766917293233 
200,3.763171098845961 
210,3.720462543991956 
220,6.5283400809716605 
230,8.0 
240,8.190091001011123 
250,11.431513903192585 
260,11.134343962362781 
270,10.906217070600633 
280,17.256162915326904 
290,19.415900486749592 
300,19.047619047619047 
