time,connect,request 
0,3.2853333333333334,24.74866666666667 
10,1.238,24.476416666666665 
20,1.309,27.21783333333333 
30,1.3336249999999998,24.0776875 
40,1.2190000000000003,23.848444444444443 
50,1.4258636363636363,23.98286363636364 
60,1.545333333333333,26.512185185185185 
70,1.1810833333333335,23.222749999999998 
80,1.3545106382978729,25.822617021276596 
90,1.302540983606557,24.990901639344262 
100,1.3260000000000007,24.988977528089894 
110,1.3177821782178216,24.4480294117647 
120,1.382677777777779,25.40997777777778 
130,1.4634000000000003,24.922342857142866 
140,1.2031058823529401,24.756236686390537 
150,1.202387900355871,28.444035842293914 
160,1.1446366559485537,29.320743589743568 
170,1.2464312499999992,27.265499999999996 
180,1.3101781376518216,35.796275303643704 
190,1.1840090090090116,40.7763864661655 
200,1.2129640062597815,40.307877551020376 
210,1.1223884615384594,555.0272262857146 
220,1.1348605962933114,1485.7080688259118 
230,1.1006804037005886,1588.5597059814625 
240,1.1029730021598265,971.9839678474117 
250,1.0796713344316327,792.6442545304776 
260,1.0359872006606132,801.7482380363033 
270,1.0288319412806881,482.8678126107867 
280,1.0697739478957915,393.22340004006514 
290,1.0527846094354192,374.19583675048165 
300,1.1047038327526135,509.5178878292462 
