time,cpu@tsung_controller@ip-172-31-50-238 
0,2.930779028359024 
10,2.930779028359024 
20,2.930779028359024 
30,2.930779028359024 
40,2.930779028359024 
50,2.930779028359024 
60,2.930779028359024 
70,2.930779028359024 
80,2.930779028359024 
90,2.930779028359024 
100,2.930779028359024 
110,2.930779028359024 
120,2.930779028359024 
130,2.930779028359024 
140,2.930779028359024 
150,2.930779028359024 
160,4.730749874182185 
170,4.730749874182185 
180,4.766734279918864 
190,7.951070336391437 
200,9.489427539969055 
210,9.489427539969055 
220,13.141361256544503 
230,13.152400835073069 
240,13.152400835073069 
242,13.152400835073069 
