time,connect,request 
0,2.6259,20.311521739130434 
10,1.4136666666666666,15.225338709677418 
20,1.1582499999999998,15.999714285714282 
30,1.5987142857142855,14.55809375 
40,1.23925,15.32387931034484 
50,1.2885,15.410883333333343 
60,1.4375217391304347,14.162165048543685 
70,1.2732777777777775,14.709289772727276 
80,1.2182619047619052,15.239854368932043 
90,1.167728395061728,15.304773299748113 
100,1.2400113636363632,15.975712962962962 
110,1.2725131578947366,14.719594164456232 
120,1.4332301587301581,16.04194435351885 
130,1.1861573033707864,17.6446821885914 
140,1.241970414201184,16.62914285714284 
150,1.2040134228187926,27.21903556187765 
160,1.2437547770700639,30.436915457413242 
170,1.1768688046647213,30.874733686067053 
180,1.210896853146854,479.5533904939419 
190,1.1308431654676265,546.4832933789969 
200,1.1487129186602858,592.8101804091751 
210,1.1051690987124472,348.84371167215625 
220,1.1219926650366767,311.66994742747295 
230,1.0527427652733097,311.14409010029135 
240,1.0996974789915959,532.0429515634578 
242,0,0 
