time,page 
0,42.19799128520423 
10,9.438284273404781 
20,15.372991467197235 
30,3.608503901397366 
40,6.276900436918731 
50,7.731390478736271 
60,4.619480268114589 
70,6.796489643821389 
80,9.236839043134538 
90,7.867130324168649 
100,9.08257254732603 
110,6.074003976104503 
120,10.44081021824192 
130,16.36418406933606 
140,11.242018353175503 
150,33.36345249757186 
160,38.84271099714764 
170,39.54512948376052 
180,884.7781062272211 
190,989.110896647816 
200,949.9007021606219 
210,922.4106230457669 
220,881.133477443419 
230,854.0800111711455 
240,896.0361657465963 
242,0 
