time,session 
0,1845.116 
10,1102.298 
20,1102.298 
30,1102.298 
40,1102.298 
50,1075.376 
60,1075.376 
70,1075.376 
80,1075.376 
90,1075.376 
100,1075.376 
110,1075.376 
120,1075.376 
130,1070.626 
140,1056.323 
150,1056.323 
160,1056.323 
170,1056.323 
180,1056.323 
190,1010.366 
200,1010.366 
210,1007.296 
220,1007.296 
230,1007.296 
240,1007.296 
242,1007.296 
