time,connect,request 
0,1.105,7.977 
10,1.097,7.171 
20,1.097,7.171 
30,1.086,7.171 
40,1.051,7.171 
50,1.051,6.904 
60,1.051,6.904 
70,1.042,6.904 
80,0.976,6.85 
90,0.921,6.621 
100,0.921,6.621 
110,0.921,6.621 
120,0.921,6.621 
130,0.921,6.51 
140,0.896,6.51 
150,0.868,6.51 
160,0.868,6.335 
170,0.868,6.335 
180,0.832,0.602 
190,0.832,0.592 
200,0.802,0.579 
210,0.742,0.579 
220,0.742,0.577 
230,0.742,0.571 
240,0.742,0.571 
242,0.742,0.571 
