time,connect,request 
0,1.539,6.758 
10,1.471,6.758 
20,1.452,6.758 
30,1.39,6.758 
40,1.369,6.738 
50,1.284,5.931 
60,1.284,5.931 
70,1.284,5.931 
80,1.246,5.821 
90,1.217,5.821 
100,1.217,5.821 
110,1.217,5.821 
120,1.213,5.821 
130,1.185,5.757 
140,1.185,5.698 
150,1.163,5.551 
160,1.157,5.551 
170,1.157,5.551 
180,1.147,5.551 
190,1.147,0.916 
200,1.12,0.913 
210,1.027,0.913 
220,1.027,0.904 
230,1.027,0.894 
238,1.027,0.894 
