time,users_count,finish_users_count 
0,11,11 
10,18,18 
20,26,26 
30,46,46 
40,57,57 
50,78,78 
60,116,115 
70,152,152 
80,199,199 
90,280,280 
100,340,340 
110,428,427 
120,556,556 
130,722,721 
140,883,883 
150,1154,1152 
160,1488,1486 
170,1803,1802 
180,2360,2221 
190,3005,2813 
200,3617,3426 
210,4736,4544 
220,6056,5862 
230,7246,7053 
238,7508,7508 
