time,cpu@tsung_controller@ip-172-31-44-99 
0,1.5752878974433258 
10,1.5752878974433258 
20,1.5752878974433258 
30,1.5752878974433258 
40,1.5752878974433258 
50,1.5752878974433258 
60,1.5752878974433258 
70,1.5752878974433258 
80,1.5752878974433258 
90,1.5752878974433258 
100,1.5752878974433258 
110,1.5752878974433258 
120,1.5752878974433258 
130,2.2388059701492535 
140,2.531017369727047 
150,2.531017369727047 
160,4.0413997042878265 
170,4.4422507403751235 
180,4.4422507403751235 
190,9.26016658500735 
200,11.532846715328466 
210,11.532846715328466 
220,17.314148681055155 
230,19.66265060240964 
238,19.66265060240964 
