time,connect,request 
0,1.5,6.9 
10,0.8,3.6 
20,0.7,4.5 
30,1.6,6 
40,1.3,8.3 
50,1.9,9.1 
60,3.8,18 
70,4.9,23.5 
80,3.6,20 
90,5.8,26.6 
100,8.3,41.7 
110,8,40.7 
120,13.6,63.1 
130,14.2,72.5 
140,15.2,75.5 
150,26.1,124.4 
160,32.9,160.2 
170,28.9,147.3 
180,56.4,215.7 
190,64,316.8 
200,66.8,330 
210,108.8,526.4 
