time,cpu@tsung_controller@ip-172-31-53-64 
0,5.217221763464538 
10,0.5002501250625313 
20,0.2 
30,0.3494757863205192 
40,0.15015015015015015 
50,0.40060090135202797 
60,0.3003003003003003 
70,0.3498250874562719 
80,0.8008008008008007 
90,0.5012531328320802 
100,1.0468594217347957 
110,1.098901098901099 
120,1.05 
130,1.8527791687531296 
140,2.2533800701051576 
150,3.4739454094292808 
160,4.108216432865731 
170,4.609218436873747 
180,4.8490846115784265 
190,8.20253164556962 
200,10.534274193548388 
210,9.414758269720101 
220,15.415617128463477 
230,19.18987341772152 
240,18.833849329205364 
250,29.033942558746734 
260,33.45473465140479 
270,32.863849765258216 
280,47.43521946060286 
290,56.574122577265584 
300,56.22406639004149 
310,27.52953261427838 
320,0.10005002501250625 
330,0.10005002501250625 
340,0.04997501249375312 
350,0.05002501250625312 
354,0.7003501750875438 
