time,connect,request 
0,2.4460999999999995,42.76 
10,1.465,22.124734693877556 
20,1.4021428571428571,20.95857142857143 
30,1.4090000000000003,14.996153846153845 
40,1.4042222222222225,13.601761904761899 
50,1.6744375000000002,12.760662500000002 
60,1.7850952380952378,12.702138613861381 
70,1.4318269230769227,13.518689922480613 
80,1.3951388888888883,12.992624999999993 
90,1.530116666666667,12.943519163763064 
100,1.5634556962025319,12.8513059125964 
110,1.487705882352941,12.613241134751783 
120,1.4161911764705888,12.85552558139535 
130,1.4056190476190484,12.492677458033567 
140,1.3962201257861637,12.582833957553065 
150,1.3998318965517242,12.299023941068143 
160,1.4478006535947707,12.706119845360812 
170,1.4281192052980143,12.679624 
180,1.356592105263159,12.597840973630857 
190,1.3060124999999982,12.263431572443631 
200,1.2973774509803926,12.371958480849713 
210,1.2977086446104589,12.711428987455177 
220,1.280591133004924,12.825858476412684 
230,1.2501534919416732,12.848749234068585 
240,1.3131713985278681,16.410346406685328 
250,1.2545814332247562,17.584991106396867 
260,1.2300709459459502,17.298621122724178 
270,1.3126530820173183,224.25882733812958 
280,1.3711229138032592,400.9644797313135 
290,1.342436125965541,411.2900640134286 
300,1.345890618052467,409.0342267703169 
310,0,0 
320,0,0 
330,0,0 
340,0,0 
350,0,0 
354,0,0 
