time,cpu@tsung_controller@ip-172-31-45-17 
0,4.318938934228288 
10,0.25037556334501754 
20,0.25037556334501754 
30,0.25037556334501754 
40,0.25037556334501754 
50,0.25037556334501754 
60,0.25037556334501754 
70,0.25037556334501754 
80,0.25037556334501754 
90,0.25037556334501754 
100,0.25037556334501754 
110,0.25037556334501754 
120,0.25037556334501754 
130,0.25037556334501754 
140,0.25037556334501754 
150,0.25037556334501754 
160,0.25037556334501754 
170,0.25037556334501754 
180,0.25037556334501754 
190,0.25037556334501754 
200,0.25037556334501754 
210,0.25037556334501754 
220,0.25037556334501754 
230,0.25037556334501754 
241,0.25037556334501754 
243,0.25037556334501754 
