time,page 
0,245.993 
10,313.767 
20,313.767 
30,313.767 
40,313.767 
50,313.767 
60,313.767 
70,313.767 
80,313.767 
90,465.611 
100,540.22 
110,572.261 
120,3717.379 
130,4575.698 
140,5916.487 
150,6988.917 
160,10473.73 
170,11598.005 
180,11598.005 
190,11598.005 
200,11598.005 
210,11598.005 
220,11598.005 
230,11598.005 
241,11598.005 
243,11598.005 
