time,freemem@tsung_controller@ip-172-31-45-17 
0,679.3984375 
10,678.5703125 
20,676.4609375 
30,678.171875 
40,677.8046875 
50,677.8125 
60,677.31640625 
70,675.41015625 
80,672.69140625 
90,671.73828125 
100,671.75390625 
110,670.69921875 
120,667.4296875 
130,643.265625 
140,642.51953125 
150,631.36328125 
160,616.75 
170,606.49609375 
180,597.32421875 
190,603.6484375 
200,594.00390625 
210,601.94921875 
220,598.734375 
230,605.359375 
241,603.71875 
243,614.43359375 
