time,502,200,302 
150,1,2695,1779 
160,875,2993,1994 
170,1681,3443,2295 
180,3130,3862,2558 
190,5071,4299,2833 
200,7094,4707,3109 
210,10813,5170,3382 
220,14801,5577,3649 
230,19382,5977,3920 
241,20883,6638,4320 
243,20883,6800,4417 
