time,connect,request 
0,4.8469999999999995,71.633 
10,1.3164374999999997,66.58297183098595 
20,1.255,43.86868888888888 
30,1.5741111111111108,73.72442424242425 
40,1.3511052631578948,59.485402173913016 
50,1.4229333333333332,54.58832098765433 
60,1.5484848484848481,66.82775187969922 
70,1.3705,58.04973786407768 
80,1.5097692307692308,60.84330054644809 
90,1.3558030303030302,75.78277815699656 
100,1.8644615384615382,74.33599473684205 
110,1.4205616438356163,72.0917176165803 
120,1.4613120567375886,529.2134569138276 
130,1.4694266666666669,909.3316600566561 
140,1.3866118421052624,1412.5496482334859 
150,1.435879518072289,1978.054941262849 
160,1.6088782608695644,1629.2526109510075 
170,2.427752976190475,1772.6354380218388 
180,1.3183921933085465,1180.7103923040822 
190,1.3734679186228493,965.6517187028684 
200,1.2434000000000016,946.7458817879589 
210,1.2669965457685657,583.1412237432675 
220,1.32233155080214,522.8485866580896 
230,1.248846274509806,474.23742536176593 
241,1.2234159021406716,1063.3074695550376 
243,0,506.87013127413127 
