time,502,200,302 
150,0.1,42.6,25.5 
160,87.4,29.8,21.5 
170,80.6,45,30.1 
180,144.9,41.9,26.3 
190,194.1,43.7,27.5 
200,202.3,40.8,27.6 
210,371.9,46.3,27.3 
220,398.8,40.7,26.7 
230,458.1,40,27.1 
241,150.1,66.1,40 
243,0,16.2,9.7 
