time,freemem@tsung_controller@ip-172-31-45-17 
0,679.3984375 
10,679.3984375 
20,679.3984375 
30,679.3984375 
40,679.3984375 
50,679.3984375 
60,679.3984375 
70,679.3984375 
80,679.3984375 
90,679.3984375 
100,679.3984375 
110,679.3984375 
120,679.3984375 
130,679.3984375 
140,679.3984375 
150,679.3984375 
160,679.3984375 
170,679.3984375 
180,679.3984375 
190,679.3984375 
200,679.3984375 
210,679.3984375 
220,679.3984375 
230,679.3984375 
241,679.3984375 
243,679.3984375 
