time,page 
0,2.2 
10,4.3 
20,5.2 
30,4.6 
40,6.8 
50,8.1 
60,17.4 
70,14.8 
80,13.4 
90,24.7 
100,36.2 
110,32.4 
120,37.7 
130,47 
140,47.3 
150,92.3 
160,123.9 
170,123.7 
180,196.7 
190,258 
200,255.6 
210,407.7 
220,497.5 
230,484.4 
240,226.3 
247,5 
