time,connect,request 
0,1.289,6.427 
10,1.245,5.697 
20,1.232,5.372 
30,1.232,5.372 
40,1.201,5.372 
50,1.201,5.372 
60,1.142,5.296 
70,1.142,5.242 
80,1.142,5.242 
90,1.116,5.242 
100,1.048,5.242 
110,1.048,5.242 
120,1.048,5.242 
130,1.048,5.242 
140,1.044,0.71 
150,1.043,0.673 
160,1.043,0.666 
170,1.012,0.662 
180,0.982,0.662 
190,0.918,0.662 
200,0.918,0.662 
210,0.849,0.662 
220,0.819,0.656 
230,0.819,0.653 
240,0.819,0.653 
247,0.819,0.653 
