time,cpu@tsung_controller@ip-172-31-45-17 
0,5.974632705305391 
10,0.4506760140210316 
20,0.2506265664160401 
30,0.250501002004008 
40,0.3001500750375188 
50,0.5508262393590386 
60,0.5511022044088176 
70,1.2 
80,0.6513026052104208 
90,0.9009009009009009 
100,1.3006503251625814 
110,1.6549648946840523 
120,1.6983016983016983 
130,2.4451097804391217 
140,3.65 
150,3.159478435305918 
160,4.957005563985837 
170,7.146451937594363 
180,6.616161616161616 
190,10.528917449332674 
200,12.614445574771107 
210,12.780040733197556 
220,18.648507071765323 
230,22.24554039874082 
240,21.130480718436345 
247,12.56206554121152 
