time,session 
0,0.4 
10,1 
20,1.5 
30,0.7 
40,1.5 
50,2 
60,3.6 
70,4.2 
80,2.8 
90,5.1 
100,9.7 
110,7.4 
120,4.3 
130,7.2 
140,8 
150,17.8 
160,30 
170,30.7 
180,39.1 
190,65.2 
200,63.4 
210,81.2 
220,122.9 
230,123.9 
240,106.8 
247,2.9 
