time,cpu@tsung_controller@ip-172-31-45-17 
0,5.974632705305391 
10,0.4506760140210316 
20,0.2506265664160401 
30,0.250501002004008 
40,0.250501002004008 
50,0.250501002004008 
60,0.250501002004008 
70,0.250501002004008 
80,0.250501002004008 
90,0.250501002004008 
100,0.250501002004008 
110,0.250501002004008 
120,0.250501002004008 
130,0.250501002004008 
140,0.250501002004008 
150,0.250501002004008 
160,0.250501002004008 
170,0.250501002004008 
180,0.250501002004008 
190,0.250501002004008 
200,0.250501002004008 
210,0.250501002004008 
220,0.250501002004008 
230,0.250501002004008 
240,0.250501002004008 
247,0.250501002004008 
