time,cpu@tsung_controller@ip-172-31-45-27 
0,13.58966126183978 
10,0.49975012493753124 
20,0.3001500750375188 
30,0.2001000500250125 
40,0.2001000500250125 
50,0.3003003003003003 
60,0.45045045045045046 
70,0.45090180360721444 
80,0.5015045135406219 
90,0.8508508508508509 
100,1.1488511488511488 
110,1.5944195316392624 
120,1.4536340852130327 
130,2.3892483822797415 
140,3.798100949525238 
150,4.4110275689223055 
160,4.972375690607735 
170,7.383224510296333 
180,8.50956696878147 
190,10.65 
200,11.514841351074718 
210,13.056528264132067 
220,18.48101265822785 
230,22.760041194644696 
240,27.95535261288686 
