time,page 
0,583.06 
10,745.491 
20,745.491 
30,745.491 
40,745.491 
50,745.491 
60,1499.729 
70,1499.729 
80,2156.193 
90,5049.07 
100,12456.278 
110,14506.734 
120,16732.982 
130,22720.147 
140,23281.044 
150,23831.907 
160,23831.907 
170,23831.907 
180,23831.907 
190,23831.907 
200,23831.907 
210,23831.907 
220,23831.907 
230,23831.907 
240,23831.907 
248,23831.907 
