time,connect,request 
0,1.2,10 
10,0.9,8.1 
20,0.9,8.7 
30,1.8,15.4 
40,2.2,20.2 
50,1.4,12.2 
60,3.5,26.2 
70,4.1,38.5 
80,3.4,34.3 
90,8.5,33.2 
100,6.5,46.9 
110,8,56.8 
120,13.9,72.2 
130,16.4,168.2 
140,17.7,159.3 
150,22.6,200.2 
160,31.3,277 
170,32.3,296.4 
180,53.4,464 
190,60,545.1 
200,63.7,569.1 
210,103,908.4 
220,129.9,1164.5 
230,126.2,1135.4 
240,27.4,358.3 
248,0,33.2 
