time,session 
0,3135.487 
10,3306.712 
20,3398.668 
30,3398.668 
40,3476.055 
50,3476.055 
60,3631.434 
70,4065.546 
80,5200.669 
90,6494.206 
100,14976.093 
110,21325.444 
120,23638.65 
130,29526.001 
140,32615.128 
150,35655.799 
160,37968.624 
170,37968.624 
180,37968.624 
190,37968.624 
200,37968.624 
210,37968.624 
220,37968.624 
230,37968.624 
240,37968.624 
248,37968.624 
