time,page 
0,3.2 
10,2.8 
20,2.9 
30,5 
40,6.8 
50,4 
60,8.5 
70,13.1 
80,11.4 
90,11.4 
100,13 
110,19.1 
120,24.1 
130,52.1 
140,54.3 
150,67 
160,91.3 
170,98.4 
180,152.8 
190,182.1 
200,189.9 
210,297.7 
220,388.7 
230,378.9 
240,126.2 
248,15.9 
