time,connect,request 
0,1.2,7.3 
10,0.9,9.8 
20,0.9,9.1 
30,1.5,11.4 
40,2,14.3 
50,2.3,18 
60,3.5,27.1 
70,3.9,33.6 
80,3.9,32.3 
90,6.8,39.5 
100,9.5,44.2 
110,8,42.5 
120,16.9,99.7 
130,15.8,150.3 
140,15.3,139.8 
150,30.6,214.8 
160,31.2,282.8 
170,31.2,302.8 
180,60.4,408 
190,63.2,574.3 
200,59.6,571.6 
210,135.5,836.6 
220,159.1,1155.2 
230,163.8,1130.3 
240,7.6,542.3 
245,0,7.4 
