time,users,connected 
0,7,7 
10,2,3 
20,1,2 
30,9,5 
40,9,11 
50,15,15 
60,24,23 
70,26,26 
80,31,29 
90,65,64 
100,136,135 
110,189,190 
120,281,283 
130,280,282 
140,272,277 
150,369,369 
160,374,375 
170,342,347 
180,546,544 
190,560,560 
200,501,505 
210,908,866 
220,887,888 
230,866,864 
240,14,19 
245,0,0 
