time,cpu@tsung_controller@ip-172-31-50-238 
0,2.0498370422435035 
10,2.0498370422435035 
20,2.0498370422435035 
30,2.0498370422435035 
40,2.0498370422435035 
50,2.0498370422435035 
60,2.0498370422435035 
70,2.0498370422435035 
80,2.0498370422435035 
90,2.0498370422435035 
100,2.0498370422435035 
110,2.0498370422435035 
120,2.0498370422435035 
130,2.3523523523523524 
140,2.3618090452261304 
150,2.905811623246493 
160,4.407294832826747 
170,5.9989832231825115 
180,6.21840242669363 
190,8.251676121712222 
200,10.35015447991761 
210,10.35015447991761 
220,16.811003565970452 
230,20.673329826407155 
240,20.673329826407155 
245,20.673329826407155 
