time,page 
0,241.846 
10,241.846 
20,241.846 
30,264.167 
40,447.845 
50,447.845 
60,447.845 
70,1557.801 
80,1557.801 
90,2426.763 
100,6701.267 
110,11376.079 
120,14146.966 
130,17746.659 
140,19090.859 
150,19090.859 
160,19090.859 
170,19090.859 
180,19090.859 
190,19090.859 
200,19090.859 
210,19090.859 
220,19090.859 
230,19090.859 
240,19090.859 
245,19090.859 
