time,502,200,302 
120,51.4,29.3,19 
130,107.6,24.3,18.4 
140,71.1,40.9,27.8 
150,164.9,27.8,22.1 
160,233.9,28.7,20.2 
170,235.5,40.5,26.8 
180,354.9,31,22.1 
190,519,34.8,20.5 
200,494.7,45.6,31.4 
210,768.6,42.9,25 
220,1073.7,50.8,30.6 
230,1056.1,45.5,28.7 
240,337.7,109.4,95.2 
245,0,3.7,3.7 
