time,users_count,finish_users_count 
0,1.3,0.6 
10,0.8,1.3 
20,0.9,1 
30,1.9,1.1 
40,1.6,1.6 
50,2.4,1.8 
60,3.5,2.6 
70,3.8,3.6 
80,4.1,3.6 
90,6.9,3.5 
100,9.4,2.3 
110,7.8,2.5 
120,17.2,8 
130,15.8,15.9 
140,15,15.8 
150,31.3,21.6 
160,31.1,30.6 
170,30.9,34.1 
180,61,40.6 
190,62.9,61.5 
200,59.4,65.3 
210,120.4,79.7 
220,126.3,128.4 
230,125.3,127.4 
240,4,89.2 
245,0,1.4 
