time,freemem@tsung_controller@ip-172-31-50-238 
0,677.765625 
10,675.38671875 
20,675.265625 
30,674.7578125 
40,677.18359375 
50,675.3984375 
60,673.984375 
70,670.96875 
80,669.18359375 
90,669.86328125 
100,660.17578125 
110,640.84765625 
120,627.6328125 
130,613.94921875 
140,608.1484375 
150,604.64453125 
160,605.2265625 
170,595.625 
180,610.296875 
190,601.4375 
200,600.33984375 
210,598.19140625 
220,583.18359375 
230,575.77734375 
240,576.13671875 
245,660.3203125 
