time,freemem@tsung_controller@ip-172-31-32-66 
0,691.0 
10,691.0 
20,691.0 
30,691.0 
40,691.0 
50,687.03515625 
60,686.15625 
70,683.16796875 
80,683.16796875 
90,683.16796875 
100,674.44921875 
110,668.13671875 
120,668.13671875 
130,659.05078125 
140,627.625 
150,609.54296875 
160,598.453125 
170,581.2109375 
180,574.1796875 
190,574.1796875 
200,574.1796875 
210,574.1796875 
220,570.89453125 
230,548.9140625 
