time,page 
0,6.67 
10,6.334 
20,6.18 
30,6.18 
40,5.995 
50,4.792 
60,4.792 
70,4.792 
80,4.792 
90,4.792 
100,4.792 
110,4.792 
120,4.792 
130,4.792 
140,4.792 
150,0.277 
160,0.269 
170,0.254 
180,0.254 
190,0.254 
200,0.254 
210,0.254 
220,0.254 
230,0.252 
