time,page 
0,280.672 
10,280.672 
20,280.672 
30,280.672 
40,280.672 
50,280.672 
60,280.672 
70,285.64 
80,285.64 
90,643.554 
100,1457.298 
110,1457.298 
120,3006.717 
130,5670.488 
140,8682.094 
150,8835.019 
160,14231.558 
170,14231.558 
180,14231.558 
190,14231.558 
200,14231.558 
210,14231.558 
220,14231.558 
230,14231.558 
