time,session 
0,0.3 
10,0.9 
20,1.4 
30,0.4 
40,2 
50,2.2 
60,2.3 
70,3.3 
80,4.7 
90,4.1 
100,8.3 
110,8.6 
120,5.4 
130,7.8 
140,7.9 
150,12.2 
160,22.9 
170,35.5 
180,41.5 
190,66.8 
200,63.9 
210,75.7 
220,120.7 
230,126.1 
