time,cpu@tsung_controller@ip-172-31-50-238 
0,2.104103917127803 
10,2.104103917127803 
20,2.104103917127803 
30,2.104103917127803 
40,2.104103917127803 
50,2.104103917127803 
60,2.104103917127803 
70,2.104103917127803 
80,2.104103917127803 
90,2.104103917127803 
100,2.104103917127803 
110,2.104103917127803 
120,2.104103917127803 
130,2.104103917127803 
140,2.104103917127803 
150,2.303455182774161 
160,4.15207603801901 
170,5.387713997985901 
180,5.387713997985901 
190,7.580321285140562 
200,8.682483594144372 
210,9.081786251881585 
220,14.500752634219769 
230,17.91044776119403 
240,18.181818181818183 
249,18.181818181818183 
