time,page 
0,107.576875 
10,89.6286818181818 
20,64.28588461538456 
30,114.17218840579709 
40,96.50786776859502 
50,67.7815 
60,132.26720212765963 
70,129.88612765957427 
80,238.8684787234042 
90,691.9463615384614 
100,1806.3207964285714 
110,1200.1580071428566 
120,1901.318845614036 
130,3019.471618453868 
140,3195.4921923774973 
150,2858.782656249997 
160,1677.6521615245001 
170,1869.2982097759657 
180,1346.784236138288 
190,952.5661732042774 
200,1087.1102693707699 
210,628.1754538125622 
220,498.7109280020553 
230,531.4173289577337 
240,981.903262304573 
249,4151.283653846158 
