time,connect,request 
0,1.153,8.481 
10,1.077,8.081 
20,1.077,8.081 
30,1.077,8.081 
40,1.04,7.618 
50,1.04,7.618 
60,1.04,7.509 
70,1.025,7.509 
80,1.025,7.509 
90,0.898,7.509 
100,0.898,7.509 
110,0.894,7.509 
120,0.894,7.509 
130,0.876,0.587 
140,0.876,0.581 
150,0.876,0.565 
160,0.876,0.565 
170,0.876,0.562 
180,0.876,0.558 
190,0.757,0.558 
200,0.757,0.554 
210,0.757,0.554 
220,0.757,0.554 
230,0.757,0.554 
240,0.757,0.554 
249,0.757,0.554 
