time,502,200,302 
130,218,1492,972 
140,661,1642,1091 
150,1282,1904,1245 
160,2414,2090,1369 
170,3370,2296,1490 
180,4981,2529,1641 
190,7211,2746,1780 
200,9401,2968,1907 
210,12901,3183,2053 
220,17617,3456,2216 
230,22229,3741,2381 
240,24277,3963,2527 
249,24277,4261,2724 
