time,connect,request 
0,5.7291551442308375,94.67237793426547 
10,0.2344237300426315,94.51546739434289 
20,0.112514399078518,74.54417436802149 
30,0.9100075425511595,128.47952886611 
40,0.1593371024658796,104.87276821197196 
50,2.305771156923248,78.34162565695672 
60,1.4625657751648893,134.37795580448406 
70,0.6597399778612867,135.90470311068617 
80,0.899956877979285,233.19230531680407 
90,0.16849654009405848,545.5043196902283 
100,0.6050502355176801,581.4072915075042 
110,0.5304023160431197,490.3220021665209 
120,1.8805498506684881,655.6419898522595 
130,1.4196189481757233,2525.5198619418247 
140,0.6830786225773884,3411.6867037005736 
150,0.23752553565537352,2788.2863666161606 
160,0.344284261836971,2497.5096602230574 
170,0.4064571099434026,2521.9648143366076 
180,0.5160106077584002,2152.4005869810303 
190,0.6655656930910204,1843.9919922980002 
200,0.52095641389921,2081.297073756779 
210,0.5484901850175032,1547.8600595062146 
220,0.2931323710249021,1271.3155001203568 
230,1.508730840943339,1316.5601462974853 
240,0.6076133999870483,1789.7505457365478 
249,0,2172.0946669635264 
