time,page 
0,0.8 
10,4.4 
20,5.2 
30,6.9 
40,12.1 
50,5.2 
60,9.4 
70,18.8 
80,18.8 
90,13 
100,28 
110,28 
120,28.5 
130,40.1 
140,55.1 
150,80 
160,110.2 
170,98.2 
180,153.3 
190,196.3 
200,192.3 
210,297.7 
220,388.9 
230,380.9 
240,172.7 
249,33.8 
