time,502,200,302 
130,21.8,16.2,9.8 
140,44.3,15,11.9 
150,62.1,26.2,15.4 
160,113.2,18.6,12.4 
170,95.6,20.6,12.1 
180,161.1,23.3,15.1 
190,223,21.7,13.9 
200,219,22.2,12.7 
210,350,21.5,14.6 
220,471.6,27.3,16.3 
230,461.2,28.5,16.5 
240,204.8,22.2,14.6 
249,0,29.8,19.7 
