time,connect,request 
0,5.259,95.5982222222222 
10,1.2897692307692308,74.37958490566037 
20,1.2271,49.125102941176465 
30,1.5061499999999999,93.75076190476187 
40,1.1852333333333338,77.30068211920526 
50,1.9159090909090912,52.57185074626867 
60,1.656178571428571,109.99194690265487 
70,1.3057234042553192,103.55095338983048 
80,1.382466666666667,190.13117372881348 
90,1.1561538461538459,664.4988561151081 
100,1.3037500000000004,1444.4174225352115 
110,1.2258076923076926,967.3572849002841 
120,1.4383868613138684,1603.7983888888891 
130,1.315063291139241,2620.7733828451906 
140,1.307906666666667,2645.5988792134835 
150,1.1723754789272027,2126.1567608486034 
160,1.1778646408839775,1282.5254431345368 
170,1.1990862068965527,1444.1894715510512 
180,1.2133384912959364,1023.7110060150401 
190,1.1652919937205657,718.6426163959786 
200,1.146124386252044,809.1831685703013 
210,1.1447759295499016,485.22416601916507 
220,1.0800806709265176,374.31951261645884 
230,1.287971819645734,401.7865545239041 
240,1.1365081967213102,730.1640339403979 
249,0,2599.466933333338 
