time,session 
0,0.2 
10,0.9 
20,1.5 
30,1.6 
40,3 
50,1.4 
60,1.9 
70,4.9 
80,5 
90,0.4 
100,7.3 
110,6.6 
120,5.8 
130,7.8 
140,14.6 
150,23.6 
160,34.9 
170,30.1 
180,45.8 
190,63 
200,61.7 
210,88.9 
220,125.9 
230,124.8 
240,68 
249,18 
