time,connect,request 
0,1.09,66.452 
10,1.076,63.526 
20,1.041,63.526 
30,0.921,62.769 
40,0.921,62.769 
50,0.921,62.657 
60,0.921,62.657 
70,0.921,62.657 
80,0.921,62.657 
90,0.921,62.03 
100,0.904,61.939 
110,0.904,61.939 
120,0.888,61.939 
130,0.888,61.939 
140,0.885,61.939 
150,0.866,61.939 
160,0.838,61.939 
170,0.838,1.765 
180,0.735,1.362 
190,0.735,1.362 
200,0.735,1.362 
210,0.713,1.362 
220,0.713,1.362 
230,0.705,1.341 
240,0.69,1.334 
250,0.69,1.332 
260,0.69,1.322 
270,0.68,1.278 
