time,users,connected 
0,5,5 
10,7,1 
20,8,0 
30,10,2 
40,16,6 
50,17,-1 
60,24,10 
70,32,5 
80,40,-7 
90,51,27 
100,53,-9 
110,59,3 
120,107,62 
130,107,-7 
140,107,-4 
150,193,97 
160,234,37 
170,234,-62 
180,482,310 
190,842,90 
200,987,85 
210,1281,51 
220,1346,30 
230,1351,3 
240,1351,-571 
250,1351,-163 
260,1351,0 
270,1351,0 
280,1351,0 
290,1351,0 
293,1351,0 
