time,page 
0,96.24600000000001 
10,82.35796153846155 
20,80.31979487179488 
30,82.01607547169813 
40,83.33651249999998 
50,80.72729670329667 
60,84.45038842975208 
70,79.43957291666668 
80,78.16467567567562 
90,90.16809146341465 
100,79.24461180124227 
110,79.86152238805974 
120,92.67278099173558 
130,84.37472968749991 
140,87.12881818181819 
150,102.33429255319159 
160,119.82773488710846 
170,101.96691805887025 
180,383.20985504342093 
190,1530.3960232056145 
200,2344.716285950412 
210,1732.825148095507 
220,1386.962034461287 
230,1273.0989077231645 
240,1418.1148073569482 
250,44.15482383419689 
260,0 
270,0 
280,0 
290,0 
293,0 
