time,users_count,finish_users_count 
0,0.7,0.2 
10,0.8,0.6 
20,1,1 
30,1.4,1.2 
40,2.4,1.7 
50,2.1,2.3 
60,3.6,2.6 
70,4.8,4.7 
80,4.1,4.6 
90,5.4,2.7 
100,8.3,8.7 
110,8,8.2 
120,14.9,8.8 
130,15.7,16.1 
140,15.4,15.6 
150,27.4,17.7 
160,36.3,32.8 
170,28.2,34.3 
180,54.2,22.7 
190,63.8,27.9 
200,62.2,48.9 
210,105.6,75 
220,118.7,116.1 
230,125.6,122.2 
240,36.4,160.3 
250,0,10.1 
260,0,0 
270,0,0 
280,0,0 
290,0,0 
293,0,0 
