time,connect,request 
0,4.057776967548531,86.06129342971698 
10,0.09160139915159919,70.99500775757916 
20,0.09767133663465455,68.283777508923 
30,0.04880641685814083,69.97274420533617 
40,0.5432220021936673,72.6718365533779 
50,0.20809384802722267,67.87954382498414 
60,3.3122975694480448,74.25823564669129 
70,0.4729988997700455,68.15315473339054 
80,0.49288936690147334,65.68063647233684 
90,0.6482835691862148,81.67674128597763 
100,0.75992743822953,66.97811699060988 
110,0.5057685029207659,68.32961345761258 
120,2.2372395110826506,80.18345090097552 
130,0.41504440730467607,69.90116310814604 
140,0.955200772938455,73.0517224855891 
150,1.9815352751287227,83.84781477860429 
160,1.1519051574692591,90.87747289921288 
170,0.36136874717978007,78.3254730177908 
180,1.1802805718077383,293.4319761957253 
190,2.455592907452428,550.8444886709999 
200,0.3745913807932244,742.6795219420924 
210,0.4375635350942031,808.1767545494944 
220,0.43413828001792554,827.668115497652 
230,0.5119705755512931,770.372279791103 
240,0.7171402317165464,670.018445088366 
250,0.12197643214982147,5.60451007626152 
260,0,0 
270,0,0 
280,0,0 
290,0,0 
293,0,0 
